mol_id,smiles
6901,COc1ccc(N=C2SC(C(=O)Nc3ccc(OC)cc3)CC(=O)N2CCN2CCOCC2)cc1
6902,COc1ccc(-c2ccnn2-c2nnc(SCC(N)=O)cc2)cc1
6903,CN1CCN(C=Nc2nc3c(CCCC3)c(-c3ccccc3)c2C#N)CC1
6904,CCOc1ccc(S(=O)(=O)C2CS(=O)(=O)CC2N2CCN(c3ccccn3)CC2)cc1
6905,CCOc1cc(OCC)cc(C(=O)Nc2ccccc2N2CCN(C(=O)c3ccccc3)CC2)c1
6906,Cc1cc(C(=O)N2CCCCC2)c2c(=O)n(Cc3c(C)oc(-c4cccs4)n3)c(=O)n(C)c2n1
6907,Cc1cc(-c2nc(C)c(CCNC(=O)c3ccco3)s2)ccc1
6908,Cc1cc2nc(CCNS(=O)(=O)c3ccc(F)cc3)cn2cc1
6909,CC(C)c1cc(Br)c(OCC(=O)Nc2ncn[nH]2)cc1
6910,CCOC(=O)C1CCc2c1nc(NC(=O)C(c1ccccc1)n1cccc1)s2
6911,Cc1c(C)cc(OCC(=O)NC(=S)Nc2c(C)ccc(-c3nc4c(cccn4)o3)c2)cc1
6912,CCN(CC)CCCNC(=O)C1CCCN(c2nnc(C)c3c(C)n(-c4ccc(Cl)cc4)nc23)C1
6913,CCOc1nn2c(CNC(=O)CCc3cccc(C)c3)nnc2cc1
6914,CC(C)Oc1ccc(C(=O)NC2CCc3nn(C)c(=O)cc3C2)cc1
6915,COc1c(OC)cc(C(=O)N(CN2CCCC2=O)c2nccs2)cc1
6916,Cc1nn(-c2nnc(Nc3ccc(NC(=O)c4c(F)cccc4F)cc3)cc2)c(C)c1C
6917,Cc1c(C(=O)N2CCN(Cc3nc(C4CC4)cs3)CC2)c(-c2ccccc2Cl)no1
6918,NC(=O)C1CCN(C(=O)CN2c3c(cc(Br)cc3)-c3ccccc3S2(=O)=O)CC1
6919,c1ccc(C2=Nn3c(CN4CCc5ccccc54)nnc3SC2)cc1
6920,COc1c(OC)cc(-c2cc3nccn3c(Nc3c(CO)cccn3)n2)cc1
6921,Cc1cc(-c2nc(NC(=O)CCC(=O)O)c3cc(N(C)C)ccc3c2)ccc1
6922,COc1c(C(=O)N2CCN(C(C)=O)CC2)cc(Sc2cnc(N)s2)c(C)c1
6923,COCCOc1cc2ncnc(Nc3ccc(NC(=O)OC(C)(C)C)cc3)c2c(F)c1
6924,Cc1cc(Cn2nnc(-c3nnc(SCc4ccc(F)cc4)n3CC3CCCO3)c2N)ccc1
6925,COCCCN1C(=O)C(CC(=O)Nc2ccc(Cl)cc2)S/C1=N\S(=O)(=O)c1ccccc1
6926,O=C(O)c1c(-c2ccccn2)n(-c2cc(F)cc(F)c2)nn1
6927,COc1ccc(C(=O)NCC(O)(c2cocc2)c2ccco2)cc1
6928,CCN1CCc2c(cccc2NC(=O)c2nn3c(C)nnc3cc2)C1
6929,FC(F)(F)COc1nc(N2CCOCC2)nc(OCC(F)(F)F)n1
6930,COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(CO)c2C)-n2c(C)nnc12
6931,O=C(Nc1ccc(Br)cc1)C1CCCN(c2ncc(-c3cc(F)ccc3)cn2)C1
6932,CCc1c(C)scc1C(=O)NNC(=O)C1C2C=CC(C2)C1C(=O)O
6933,CCCCOCCCN1CC(=O)C(c2nc3ccccc3s2)=C1N
6934,COc1ccc(CN2C(=O)CS/C2=N\N=C(/C)c2ccc(OC(C)C)cc2)cc1
6935,CC1(C)CC(c2cc(N3CCOCC3)ccc2)Nc2c1cc(C(=O)NS(=O)(=O)C1CC1)cc2
6936,CCn1c(CN(c2ccc(F)cc2)S(C)(=O)=O)nnc1SCc1nnc(-c2ccccc2)o1
6937,OCCSc1cccc(-c2nc(SCCO)c3CCCc3c2)n1
6938,COc1c(OC)cc(C(=O)CCNc2cc3c(cc2)NC(=O)C(C)O3)cc1
6939,CCN1C(=O)COc2c1cc(-c1csc(NC(=O)CCc3ccc(C)cc3)n1)cc2
6940,Cc1cc2c(cc1)[nH]cc2CCNC(=O)CCc1nnc(C(=O)Nc2ccccc2)s1
6941,Cc1cc(C)nc(N2CCCC(C(=O)Nc3ccccc3OCCN3CCOCC3)C2)n1
6942,O=C(C1CCN(Cc2c(-n3cccc3)n(-c3ccccc3)nc2)CC1)N1CCN(c2ccccc2)CC1
6943,CN(CCc1ccncc1)c1nn2c(C(F)(F)F)nnc2cc1
6944,COc1c(C(=O)NCCN2CCCCC2C)sc2c1ccc(Cl)c2
6945,O=C(N/N=C/C1CCCCC1)c1ccc(C(=O)N/N=C/C2CCCCC2)o1
6946,CC(=O)Nc1cc(N2CCCCC2)c(C(=O)NCCCN2CCOCC2)cc1
6947,OCCN1CCN(CCCc2c3CCCc3cc3c2CCC3)CC1
6948,O=C(NC(c1cnccc1)C1CCOCC1)c1cc2c(cc1)OCO2
6949,Cc1nc2c(C)c(-c3ccc(Cl)cc3)nn2c(NCCOCCO)c1
6950,COc1ccc(-c2cnc(S(=O)(=O)CC(=O)Nc3cc(Cl)ccc3)n2C)cc1
6951,COC(=O)c1ccc(CN(c2cccc(C)c2)S(=O)(=O)c2cccn3c(C)nnc23)o1
6952,C/C(=N\NC(=O)c1cc(-c2cccn2C)n[nH]1)c1ccncc1
6953,COc1ccccc1-c1nc(SCc2ccncc2)c(C#N)cc1
6954,Cc1c(CN2CC3(C)CC2CC(C)(C)C3)c(=O)c2cccc(C)c2[nH]1
6955,CCC(Oc1ccccc1)c1nn2c(CN(CC)CC)nnc2s1
6956,COc1cc(-c2nc(N3CCOCC3)nc(-c3ccncc3)c2)cc(OC)c1OC
6957,O=C(C1CCN(S(=O)(=O)c2cccc3nonc23)CC1)N1CCc2ccccc2C1
6958,Cc1cnc(NC(=O)CSc2n[nH]c(C(NC(=O)c3c(Cl)cc(Cl)cc3)C(C)C)n2)s1
6959,CN(C)CCOc1cc2c(cc1)C(=O)Cc1ccccc1S2
6960,Cc1cc(C(O)(C(=O)NN2CCCCC2)c2cccc(C)c2)ccc1
6961,CN1C(=O)NC(c2cc(C(F)(F)F)ccc2)C2=C1CCCC2=O
6962,Cc1cnc(Sc2c(I)cccn2)cc1
6963,Cc1c(C(=O)NCCS(=O)(=O)N(C)C)c(=O)n(CC2CC2)c(C)c1
6964,COc1cc2c(cc1)cc(C1SCC(=O)N1c1c(F)cc(F)cc1)cc2
6965,Cc1c(C(=O)N2Cc3nn(C(C)(C)C)c(-n4cccc4)c3C2)cnn1-c1ccccc1
6966,Cc1csc(-c2cc(S(=O)(=O)N3CCN(c4ncccn4)CC3)c(C)n2C)n1
6967,O=C(c1cccc(-c2cnc(N3CCCCCC3)cc2)c1)N1CCC2(CC1)OCCO2
6968,COc1cc(OC)c(C(=O)NC2CCN(c3nnc(N4CCSCC4)cc3)CC2)cc1
6969,O=C(Cn1nc(C(=O)N2CCCCC2)c2ccccc21)Nc1nc2c(cc(Cl)cc2)s1
6970,O=C(CCn1nnc2c1ccc(-c1noc(COc3ccc(F)cc3)n1)c2)N1CCCCCC1
6971,Clc1cc2nc(NCc3ccccn3)c(Cl)nc2cc1
6972,CCc1nnc(-c2cc(I)c(OC)cc2)o1
6973,COc1cc2nc(SCC(=O)Nc3nc4c(ccc(C)c4)s3)c(C#N)cc2cc1
6974,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N(C)Cc4c(C)n(C)nc4C)cc3N2)cc1
6975,CCc1c2[nH]c3c(CCOC3(CC)CC(=O)NCC3CC(=O)N(Cc4ccccc4)C3)c2ccc1
6976,O=C(CN1C(=O)C2CCCCN2c2c1cc(S(=O)(=O)N1CCCC1)cc2)NCC1COCCO1
6977,CCn1ccnc(-n2nnc3ccccc32)c1=Nc1ccccc1
6978,O=C(CCC(F)(F)F)NCC(O)c1ccc(-c2cscc2)s1
6979,COc1c2c(ccc1)ccn2CCC(=O)NCCc1cn(C)c2ccccc12
6980,CC(NC(=O)C1Cc2ccccc2CN1C(=O)OC(C)(C)C)C(=O)Nc1cc2c(cc1)OCCO2
6981,CCc1nc2c(s1)c(C)nn(CC(=O)N1CCCCC1)c2=O
6982,NC(=S)N/N=C(/c1ccc(C(F)(F)F)cc1)c1ccccn1
6983,COc1nn(C)cc1C(=O)N1CCC(c2nc3ncc(-c4cncnc4)cc3cc2)CC1
6984,CCCc1nn2c(=O)n(CC(=O)Nc3ccc(F)cc3)c3cc(OC)c(OC)cc3c2n1
6985,CCN(CC)C(=O)c1cc(NS(=O)(=O)c2cc3c(cc2)[nH]c(=O)cc3C)c(OC)c(OC)c1
6986,CCOc1c(OCC)c(OCC)c(CSc2nc3ccccc3c(=O)n2CC)c2c1COC2=O
6987,Cc1cc(COc2cc(C)cc3c2c2c(CCC2)c(=O)o3)ccc1
6988,COc1ccc(C(=O)NCc2nn(C3CCCC3)c(C3CC3)c2)cc1
6989,COC(=O)C1=C(C)N2C(=O)CSC2=NC1c1c(OC)ccc(OC)c1
6990,Cc1c(OCC(=O)N/N=C/c2cc3c(cc2)OCCO3)cc(C(C)C)cc1
6991,N#Cc1ccccc1COc1ccc(/C=N/NC(=O)c2cc3ccccc3o2)cc1
6992,CC(=O)Oc1c(NC(=O)CC2SC(NN=C3CCCCC3)=NC2=O)cc(C)cc1
6993,CC(=O)NS(=O)(=O)c1ccc(N=c2ssc3c2-c2c(ccc(C)c2)N(C)C3(C)C)cc1
6994,COc1c(OCC(=O)O)c(Cl)cc(/C=N/NC(=O)c2cc3c(ccc(Br)c3)o2)c1
6995,Cc1c(C)c(=O)n2[nH]c(NC(=O)c3ccccc3F)nc2n1
6996,CC1CC(C)CN(C(=O)C2CCCN(S(C)(=O)=O)C2)C1
6997,O=C(Nc1nnc(SCCN2CCCC2)cc1)c1cc(F)ccc1
6998,CN(C)C(=O)N1CCN(S(=O)(=O)c2cc3c(cc2)oc2ccccc23)CC1
6999,CCOC(=O)c1cnc(SC)nc1N1CC(=O)N(C(=O)OC(C)(C)C)CC12CCCCC2
7000,CCOc1c(OCC)cc(C(=O)N2C3C=CCC2CC3)cc1
7001,CCc1cc2c(s1)sc(C(=O)Nc1ccccc1F)c2
7002,CN(C)CCCNC(=O)c1ccccc1-c1n[nH]c2c1CCCC2
7003,CC1CCCCN1C(=O)c1cccc(COc2ccccc2Cl)c1
7004,O=C(NCCn1nnc2c(cc(F)cc2)c1=O)c1nc2ccccc2nc1
7005,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCCC2)CC1)C(=O)c1ccccc1
7006,O=C(N/N=C/c1ccc(COc2ccc(Br)cc2)o1)c1cc2c(cc1)OCO2
7007,Fc1ccc(C2NC(=S)NC3=C2CCc2ccccc32)cc1
7008,COc1ccccc1-c1nnc2SC(C(C)(C)C)=CC=Nn21
7009,COC(=O)C1C(c2cc(F)ccc2)c2c(CC1(C)O)[nH][nH]c2=O
7010,Cc1cn2c(S(=O)(=O)NC3CCCCC3)c(C(C)C)nc2s1
7011,CSc1nc2c(CCC2)c(N2CCN(c3nc4ccnn4cc3)CC2)n1
7012,Cc1ccc(CNC(=O)c2c(C)sc3ncnc(N4CCCCC4)c23)cc1
7013,Cc1cc(Br)cc(C)c1NC(=O)Cn1nc(-c2ccccc2)oc1=S
7014,Cn1c(=O)[nH]c(=O)c2c1[nH]c(-c1cc3ccccc3cc1)c2C1C(=O)Nc2ccccc21
7015,CN(Cc1csc(-c2ccccc2)n1)CC1CCCCO1
7016,Cc1cc(F)cnc1C(=O)N1CCN(S(=O)(=O)C2CC2)CC1
7017,COC(=O)c1ccccc1OC(=Nc1ccc(C)cc1)c1ccccc1
7018,Cc1cc(C)c2c3c(oc2n1)C(=O)N(c1cc(Cl)ccc1)CC(=O)N3
7019,O=C(C1CCCC1)N1CCN(C(=O)C2CC2c2cc3c(cc2)OCO3)CC1
7020,CCn1c(=O)n(CC)c2c1ccc(NC1=C(C(N)=O)S(=O)(=O)c3ccccc13)c2
7021,COc1cc(NC(=O)C2C3C=C[C@]4(CN(CC5CCCO5)C(=O)C24)O3)cc(OC)c1OC
7022,COc1ccc(CN(C(=O)CCN2C(=O)c3ccccc3S2(=O)=O)c2ccccc2O)cc1
7023,CCc1ccc(-c2noc(CSc3nc4cc5c(cc4c(=O)n3Cc3ccncc3)OCO5)n2)cc1
7024,Cc1cc(C(=O)N(Cc2nn(C)c(C3CC3)c2)Cc2ccco2)no1
7025,c1cn(-c2cc(N3CCN(c4nn5cnnc5cc4)CC3)ncn2)nc1
7026,O=C(Nc1cc2c(cc1)c(=O)c1c(o2)c(Cl)ccc1)c1cc(F)ccc1
7027,Cc1nc2ccccc2c(NC(=O)c2cccn(Cc3ccccc3C)c2=O)c1
7028,O=C(Cn1cnc2c(sc3c2ccc(-c2ccccc2)n3)c1=O)NCCC1=CCCCC1
7029,Cc1nnc2c(N3CC4(CC(c5ccccc5)C4)C3)nccn12
7030,CC1=NCCN1S(=O)(=O)c1c(Cl)cc(Cl)c(C)c1
7031,CCc1cc2c(cc1O)occ(-c1nc3ccccc3s1)c2=O
7032,CCNC(=O)NCc1nn(CCN2CCCC2)c(=O)c2ccccc12
7033,Cc1nn(CCN2CCC3(CC2)OCCc2c3sc(F)c2)c(C)c1
7034,Cc1cc(-n2c(=O)c3ccccc3n(Cc3nc(-c4cccs4)no3)c2=O)c(C)cc1
7035,Fc1cc(CN2CCC(COc3nccnc3)CC2)c(F)cc1
7036,O=C(C1CN(c2nnc(C3CC3)s2)CCO1)N1CCSCC1
7037,CN(C)S(=O)(=O)N(C)C1CN(c2ncnc(-c3ccccc3)c2F)C1
7038,CCc1c(C#N)c(SCc2c(C)onc2C)nc2c1C(=O)CC(C)(C)C2
7039,CN(C(=O)c1nn(C)cc1)C1CN(c2nn3c(-c4cc(F)ccc4)nnc3cc2)C1
7040,CS(=O)(=O)c1cccc(C(=O)N(Cc2ccccc2)c2nc3c(F)cc(F)cc3s2)c1
7041,O=C(c1c2OCCCn2nc1)N1CCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1
7042,CCCN1C(=O)C(O)(c2c[nH]c3ccccc23)c2c1ccc(Cl)c2
7043,Cc1cc(C)c2ccc(N3CCC(C(=O)NC(C)(C)C)C3)nc2n1
7044,Cc1nn(-c2nc3ccccc3nc2Nc2ccccc2Cl)c(C)c1
7045,O=C(Nc1cnc(N2CCN(C3CCCC3)C2=O)cc1)c1cc(F)cc(F)c1
7046,CC(C)CCNC(=O)Cn1c(NCCC(C)C)nc2c1c(=O)n(C)c(=O)n2C
7047,O=C(CCc1ccccc1)N(CCCN1CCOCC1)c1nc2ccccc2s1
7048,Cc1nn(-c2ccccc2)c(N2CCN([C@H]3C[C@@H](C(=O)O)N(C(=O)OC(C)(C)C)C3)CC2)c1
7049,O=C(NCc1cc(-c2cscc2)cs1)C1CCOCC1
7050,Cc1nn(CC(=O)NC2CC2)c(=O)c2c1sc(-c1ccccc1)n2
7051,COc1c(OC)cc(C2N=C(N)Nc3nc4ccccc4n32)c(OC)c1
7052,CC(=O)c1nnc(-c2cccs2)n1Nc1ccc(I)cc1
7053,Cc1cc(NC(=O)N2CCc3c(C2)c(=O)c2c(c(F)c(Cl)cc2)n3C)c(C)cc1
7054,NS(=O)(=O)c1c(Cl)cc(Cl)c(C(=O)OCCNC(=O)c2ccccc2)c1
7055,O=C(NC(CO)c1ccccc1)C1CC(=O)N(c2n[nH]c3c2ccc(Br)c3)C1
7056,Cn1cc(NC(=O)NCc2c(F)cccc2F)c2ccccc21
7057,CC(C)c1ccc(-c2c3c(nnc2N)c2ccccc2n3C)cc1
7058,Cn1nccc1-c1ccc(CNC(=O)c2ccc(Cl)s2)o1
7059,CCCc1nc(-c2c(NC3CCCC3)nc3cc(C)ccc3c2)no1
7060,Cc1cc(C)c(CC(=O)Nc2nc3c(s2)C(=O)CC(C)(C)C3)cc1
7061,O=C(NCC(O)c1ccc(-c2cscc2)o1)c1c(F)cccc1Cl
7062,CC(C)(C)S(=O)(=O)c1cc2c(Nc3cc4c(cc3)scn4)ccnc2cc1O
7063,CCOC(=O)C1CCN(C(c2ccccn2)c2c(O)cc(C)n(CCOC)c2=O)CC1
7064,O=C(O)c1cn2cc(Br)cc(C(F)(F)F)c2n1
7065,CC(C)CC(C(=O)Nc1ccc(C2CCCC2)cc1)N1CCN(C)CC1
7066,Cc1cc(S(=O)(=O)N2CCCC2CS(=O)(=O)c2ccccc2)ccc1
7067,O=C(c1noc(C2CC2)c1)N1CCC(COc2c(C(F)(F)F)cccn2)CC1
7068,CN(CC1CCN(C(=O)NCC2CCCO2)CC1)c1nccc(C(F)(F)F)c1
7069,N#Cc1c(N2CCN(c3nnc(-c4ccco4)cc3)CC2)nccc1
7070,Cc1cncnc1N1CC2CN(c3nc4c(ccnc4)s3)CC2C1
7071,Cc1cc(S(=O)(=O)N2CCCC(Oc3nc(C)nc(C)c3)C2)c(C)cc1
7072,COc1ccccc1-c1nc(SCC(=O)Nc2ccccc2C)c2c(=O)n(C)c(=O)n(C)c2n1
7073,COc1ccc(C2C(C(N)=O)=C(C)Nc3nc(CCCO)nn32)cc1
7074,CCc1c(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)c(CC)ccc1
7075,CCC(NC(=O)Nc1c(C(N)=O)c2c(CCC2)s1)(C(F)(F)F)C(F)(F)F
7076,COc1ccccc1C(CNS(=O)(=O)c1cc2c(cc1)OCO2)N1CCCCC1
7077,CC(=O)Nc1c(C(c2ccc(OC(F)F)cc2)N2CCOCC2)c2c(CCCC2)s1
7078,Cc1ccc(S(=O)(=O)N(CC(=O)NCCSc2ccccn2)c2cc(C)cc(C)c2)cc1
7079,CSCCC(CO)NC(=O)c1cc(-c2ccccn2)n[nH]1
7080,Fc1cnc(N2CCN(c3ncc(C(F)(F)F)cc3)CC2)cc1
7081,Cc1c(Nc2nc(-c3cc(-n4cnnn4)ccc3)cs2)nccc1
7082,Cc1nc2ncc(-c3nc(C)no3)c(Nc3cccc(C)c3C)c2cc1
7083,COc1ccccc1-c1noc(-c2cn(-c3cc(F)ccc3)c(=O)c3ccccc23)n1
7084,CCOC(=O)COc1ccccc1C1CC(c2ccc(OC)cc2)=NN1C(=O)c1cccs1
7085,CCCc1noc(C2CC(=O)N(CCc3cccs3)C2)n1
7086,CCn1cc(NC(=O)N2CCCCC2CCO)c2ccccc21
7087,CCCCOc1cccc(C(=O)Nc2c3ccsc3ncn2)c1
7088,CSc1cc2c(cc1)nc(NC(=O)CCOc1ccccc1)s2
7089,CCOc1ccc(N(C)S(=O)(=O)c2c(C(=O)NC3CC3)scc2)cc1
7090,CCOc1ccc(-n2nnc(-c3nc(C)c(C(=O)NCCC(C)C)s3)c2C)cc1
7091,Cc1cc(C)cc(NC(=O)c2c3NC(C(=O)O)=CC(c4c(F)cc(F)cc4)n3nc2)c1
7092,O=C(C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)OC1CCCCC1
7093,CCOC(=O)c1cs/c(=N\N=C\c2cc(OC)c(OC)cc2)n1C
7094,OCCCN1CCN(CCCOc2ccccc2-c2ccccc2)CC1
7095,O=C(NCc1ccccc1)C1=Cc2c(ccc(Br)c2)OC=C1
7096,CCN(C(=O)CSc1nc2cc(OC)c(OC)cc2c2nc(C)nn12)c1cccc(C)c1
7097,O=C(CSc1nnc2ccc3ccccc3n12)N1CCC(c2noc3c2cc(F)cc3)CC1
7098,CC(C)c1ccc(OCC(=O)N(Cc2cccn2C)C2CC2)cc1
7099,O=C(c1cccs1)N1CCN(C(=O)C2CC2c2cccs2)CC1
7100,Cc1cc2c(cc1)NC(=O)C2(O)CC(=O)c1ccc(C2CCCCC2)cc1
7101,COc1cccc(NC(=O)NCC#CCN(C)Cc2ccccc2)c1OC
7102,COc1c(OC)c(Cl)cc(/C=N/NC(=O)N/N=C/c2cc(OC)c(OC)c(Cl)c2)c1
7103,O=C(NC1CC1)C1CCCN(c2nc3c(s2)c(=O)n(CC(=O)N2CCc4ccccc4C2)cn3)C1
7104,Cn1c(N2CCN(Cc3ccccc3)C(=O)C2)nc2c1nccc2
7105,O=S(=O)(Cc1ccccc1)NCC1CCCN1c1nccs1
7106,COCCn1nc(C2CCCN(C(=O)CC(C)C)C2)n(C2CC2)c1=O
7107,Cc1cc(=O)[nH]c2c(C)cc(S(=O)(=O)N3CCc4ccccc4C3)cc12
7108,C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccc(F)cc1
7109,COc1ccccc1-n1nnc(C(=O)NCC2COCCO2)c1-c1ccccn1
7110,COc1cc2c(SCC(=O)Nc3csc4nc(=O)c(C)nn34)cc(C)nc2cc1
7111,O=C(O)CCC(=O)Nc1cc2c(cc1)n(C(=O)c1ccccc1)nc2
7112,COc1ccccc1S(=O)(=O)NCC#CCN1CCc2ccccc2C1
7113,Cc1c2nc(N(Cc3ccccn3)C(=O)CN3C(=O)CCC3=O)sc2ccc1Cl
7114,COc1cc(Oc2nccnc2N2CCC(C(=O)NCCC3=CCCCC3)CC2)ccc1
7115,COc1c(S(=O)(=O)NC2(c3nc(-c4ccncc4)no3)CCCCC2)cc(Cl)cc1
7116,c1nc2nccc(CN3CCCC(Cn4nccn4)C3)c2nc1
7117,CC(NC(=O)c1cscc1)C(=O)Nc1nc2ccccc2[nH]1
7118,c1cc(CN2CCC(c3nccnc3)C2)c(N2CCOCC2)nc1
7119,O=C(Nc1c(F)cc(F)cc1)c1nn(-c2cc(F)c(F)cc2)cn1
7120,COc1c(S(=O)(=O)N2CCC(COc3nn4c(C)c(C)nc4cc3)CC2)cc(F)cc1
7121,CC1(C)CC(C(=O)NC(CCN2C3CCC2CC2(C3)CN(C3CC3)C(=O)CO2)c2ccccc2)C1
7122,CC1CCCN(CCCNC(=O)c2cccc(CN3C(=O)C4CCCN4C(=O)c4ccccc43)c2)C1
7123,CC(C)c1noc(CN2CCC(N(C)S(C)(=O)=O)C2)n1
7124,CCOCCn1c(=O)c2c(OCC)c(C)cnc2n(C)c1=O
7125,Cn1c2c(CCc3ccccc3-2)s/c1=N/C(=O)c1ccco1
7126,O=c1oc2c(ccc(OCc3ccccc3Cl)c2)c2c1CCCC2
7127,Cc1cc(C(C)NC(=O)Cc2ccc(Br)cc2)c(C)cc1
7128,CCCCCCc1ccc(/C(C)=N/NC(=O)c2n[nH]c3c2CCC3)cc1
7129,CCOc1c(OC)cc(-c2nc(Cn3cnc4c(oc5ccccc54)c3=O)c(C)o2)cc1
7130,Cc1ncc(NC(=O)c2nn3cc(C(C)(C)C)nc3cc2)s1
7131,CC1Cc2c(ccc(C3Nc4ccccc4C(=O)N3c3ccccc3)c2)O1
7132,COc1cc2c(cc1)nc(SCc1cc(I)ccc1)[nH]2
7133,CCc1cc(NC(=O)CCc2c(C)n3nc(-c4cc(OC)cc(OC)c4)nc3nc2C)ccc1
7134,COc1c(Br)cc(C(=O)NC(=S)Nc2ccccc2C(=O)NC2CCCCC2)cc1
7135,FC(F)(F)c1nc(SCc2nc3ccccc3nc2CSc2n[nH]c(C(F)(F)F)n2)n[nH]1
7136,CC1CN(C(=O)c2cn(CC3CCC3)nn2)c2ncnn2C1
7137,Nc1c(Cc2ccc(Cl)cc2)cc2ccc(Cl)cc2n1
7138,CNC1(c2ccc(OC)cc2)Oc2ccccc2C(C#Cc2ccccc2)=C1C
7139,COc1ccc(CNC(=O)CSc2nc3c(CCCCC3)c(C(F)(F)F)c2C#N)cc1
7140,COc1c(OC)cc(CC[N+]2=C3N=C4C(C(=O)N(CCC(C)C)C(=O)N4C)N3CCC2)cc1
7141,Cc1ccc(Sc2nccnc2N2CCCC(C(=O)N3CCN(c4cccc(C)c4)CC3)C2)cc1
7142,COCC(=O)N1CCN(C(=O)c2nn3CCCCc3c2)CC1
7143,Cc1c(-n2c(=O)[nH]c(=O)c3cc(F)c(Cl)nc32)c(C(C)C)ncc1
7144,CS(=O)(=O)c1cc2c(cc1)n1cc(-c3ccc(Cl)cc3)nc1s2
7145,Cc1ccccc1CC(=O)N1CCN(Cc2nncn2C2CCCCC2)CC1
7146,CCOc1ccccc1N1CCN(c2ncncc2-c2nc(-c3cccs3)no2)CC1
7147,Cn1c(C(F)(F)F)nn(CCNC(=O)c2ccco2)c1=O
7148,CCCCN1CNc2c(C(=O)OCC)sc3nc(SC)nc1c23
7149,Brc1cc2cnc(N3CC(COc4cnccc4)C3)nc2cc1
7150,CC(C)(C)c1nn2c(C3CCN(c4c(C(F)(F)F)cccn4)CC3)nnc2cc1
7151,CC1CC(C)CN(C(=O)CSC2=Nc3ccccc3C3=NC(C(C)C)C(=O)N23)C1
7152,NC(=O)C1CCN(c2nc(N3CCOCC3)c3cnn(-c4ccc(F)cc4)c3n2)CC1
7153,Cc1c(NC(=O)C2CC(O)CN2C(=O)Oc2ccccc2)ccc(I)c1
7154,CC1(C)OC2OC(C(=O)NNC(=O)COc3c(Cl)cc(Cl)cc3)C3OC(C)(C)OC3C2O1
7155,CN1CCN(c2nnc3c(c2)N2CCN3c3ccccc32)CC1
7156,Clc1cc2c(cc1)SCc1ccccc1C2C1=NCCN1
7157,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)c1ccncc1
7158,O=C(CC1CSc2nc3c(CCCC3)c(=O)n21)N1CCOCC1
7159,Cc1c2c(=O)oc3ccccc3c2nc(NC(=O)CN2CC(C)CC(C)C2)c1
7160,Cc1cc(Cl)c(NC(=O)COc2nc(N3CCc4ccccc4C3)nc(C)c2)cc1
7161,CCOc1c2nc(N(CCn3nc(C)cc3C)C(=O)c3cccs3)sc2ccc1
7162,O=C(Nc1cc2cccnc2cc1)Nc1cc2c(cc1)nccc2
7163,O=C(NC1CC(=O)N(C2CC2)C1)c1ccc(Br)cc1
7164,CCN(CC)S(=O)(=O)c1cccc(-c2csc(-c3ccccc3)n2)c1
7165,Cc1cc2c(s1)c(CN(C)C)c(C(=O)Nc1ccccc1Br)[nH]2
7166,Cc1c(C(=O)Nc2c(C)nc3ccc(Cl)cn3c2=O)sc(-c2ccccc2)n1
7167,Cc1cc(Br)cc(C)c1OCC(=O)N/N=C/c1c(C)n(C)c2ccccc12
7168,COc1cc2ccccc2c(=O)c2c1sc(Br)c2
7169,CCOC(=O)c1nn2c(c1)NC(C)CC2C(F)(F)C(F)(F)F
7170,CCN(CC)c1c(Cc2ccc(OC)cc2)c(Cl)nc(SC)n1
7171,COC(=O)c1cc(S(=O)(=O)NC2CCn3nccc3C2)c(OC)cc1
7172,CC(=O)c1c(C)nc(Nc2ccc(S(=O)(=O)Nc3c(C)c(C)no3)cc2)s1
7173,N#Cc1ccc(C(=O)NCCN2CCN(c3nc4c(cc(F)cc4)s3)CC2)cc1
7174,CCC1CCCCN1C(=O)Cc1csc(NC(=O)C2CC2)n1
7175,CCCCc1nnc(-c2cc3ccccc3n2Cc2ccccn2)o1
7176,Clc1cccc(CSc2nnc3ccc(-c4ccco4)nn23)c1
7177,O=c1c2c(sc(N3CCCC3)n2)c(-c2ccco2)nn1Cc1ccc(C(F)(F)F)cc1
7178,O=C(NCc1ccco1)C1CCCN(S(=O)(=O)c2c[nH]c(C(=O)N3CCCCCC3)c2)C1
7179,COc1cc(S(=O)(=O)N2CCCN(S(=O)(=O)c3c(C)cc(C)c(OC)c3)CC2)c(C)cc1C
7180,O=C(Cn1ccs/c1=N\C(=O)C(F)(F)F)c1ccccc1
7181,CSc1nc2c(CCCC2)c(=O)n1-c1c(C)c(Cl)ccc1
7182,Cn1cc(C(=O)N2CC(n3ccnn3)C2)c(-c2cccs2)cc1=O
7183,Cc1cc(=O)oc2c1cc(OC(=O)c1ccccc1Br)cc2
7184,Cc1c(F)ccc(S(=O)(=O)NCCOc2ncnc(N3CCCCC3)c2)c1
